,Date,Adj Close,Close,Open,High,Low,Volume
0,2014-12-31,1.0,1.0,0.996902967688569,1.000346894101604,0.9998195374584004,134515100
1,2015-01-02,0.9995012006115536,0.9995012006115536,1.01733041644355,1.0058309598933608,0.997667993366187,197017000
2,2015-01-05,1.0013390670731934,1.0013390670731934,1.0020693099462197,1.002990684733079,1.0001111293014608,74869900
3,2015-01-06,1.006213760276207,1.006213760276207,1.0059048050932546,1.012573841802123,1.001216622449157,77655900
4,2015-01-07,1.0179207463899227,1.0179207463899227,1.0312494418093008,1.0199901097012094,1.015380094392156,69224800
5,2015-01-08,1.022753621393628,1.022753621393628,1.02460004536979,1.0229382696305134,1.0199742430413141,45033400
6,2015-01-09,1.0132865759162557,1.0132865759162557,1.0153032105538908,1.0162019318415276,1.0087243926923308,95482000
7,2015-01-12,1.012495633671843,1.012495633671843,1.008585479195243,1.0135067880307855,1.0102362840175014,211003300
8,2015-01-13,1.010801560268892,1.010801560268892,1.0096225857974783,1.011212597960556,1.010110627958389,153100200
9,2015-01-14,1.0060213152363369,1.0060213152363369,1.0096138815575357,1.0089384309399283,0.9925224612955723,78448500
10,2015-01-15,1.0060343288121048,1.0060343288121048,0.9981420319044001,1.024376381062406,1.0034647048786052,95555300
11,2015-01-16,1.0104026943218352,1.0104026943218352,1.0168402136466423,1.0105225663749662,1.0081826007368073,91230900
12,2015-01-20,1.0054310237123372,1.0054310237123372,1.018461997549626,1.0085662570055822,1.0035241257775607,129168600
13,2015-01-21,1.0077113021949864,1.0077113021949864,1.0134612780091556,1.0126850736625497,1.0026820995283932,93346200
14,2015-01-22,1.001680218681787,1.001680218681787,1.0035383234105495,1.0068589361226332,0.9998080892314065,68405400
15,2015-01-23,1.0006356942066423,1.0006356942066423,0.9944979969346146,1.0072385879064505,0.9995289760487746,73876400
16,2015-01-26,0.988917986799636,0.988917986799636,0.9936216853334646,0.9891618658616689,0.9851666682759322,142501800
17,2015-01-27,0.9791687890767875,0.9791687890767875,0.9714121041471909,0.9904357199509943,0.9790156356325085,121342500
18,2015-01-28,0.9789094134038832,0.9789094134038832,0.974311901235721,0.9814494059111225,0.9753350364423775,33900000
19,2015-01-29,0.9986136314751722,0.9986136314751722,0.9873339750765499,0.9999449295344713,0.9954798308877395,82337700
20,2015-01-30,1.0048147487305439,1.0048147487305439,1.0110870730800603,1.0064197443601313,1.0037162977592682,65030200
21,2015-02-02,1.0250781003761316,1.0250781003761316,1.0228516915019024,1.0314712539175923,1.018911256934057,127629600
22,2015-02-03,1.0246701498472208,1.0246701498472208,1.0311757148794578,1.0275949048759019,0.9962483862640061,71109000
23,2015-02-04,1.016855316324364,1.016855316324364,1.0308139763469557,1.0171510497768126,1.0141032937886028,55873100
24,2015-02-05,0.9986496282934976,0.9986496282934976,0.9878936294370125,0.9999921804616639,0.9954546527220965,122539500
25,2015-02-06,1.0001017761752826,1.0001017761752826,1.0029967279139924,1.003076612302454,0.9931714513468899,65123800
26,2015-02-09,0.9949123138175826,0.9949123138175826,1.0019770649507835,0.9951317125030171,0.953015764933465,67032300
27,2015-02-10,0.9963314140009688,0.9963314140009688,0.9882727264952293,0.9981999816809417,0.9866990027840572,121315200
28,2015-02-11,0.9965978301925029,0.9965978301925029,0.989149218881215,0.9972557097037594,0.9951039812591504,59610400
29,2015-02-12,0.9837046023207023,0.9837046023207023,0.9889574729818141,0.9842404982579159,0.975233351501975,114877900
30,2015-02-13,0.9745995525407058,0.9745995525407058,0.9724463518241168,0.9787534575363136,0.967046696346054,110511300
31,2015-02-17,0.9820279235198065,0.9820279235198065,0.9699511460006266,0.9849848619467486,0.9760397191156642,71258400
