,Date,Adj Close,Close,Open,High,Low,Volume
0,2014-12-31,1.0,1.0,0.9987429612947389,1.0029831839086039,0.9991690918801815,50826100
1,2015-01-02,1.00649473172319,1.00649473172319,1.0177227923776424,1.00784378535883,1.0026480478207962,294681800
2,2015-01-05,1.000997650155908,1.000997650155908,1.0093411035297792,1.0039120411541107,0.9993342978582199,186267300
3,2015-01-06,1.0090602190688056,1.0090602190688056,1.0126781247975052,1.0115240988881165,1.0008452083894401,92880400
4,2015-01-07,1.0147008243665807,1.0147008243665807,1.0215437999385957,1.0265495593620317,1.0140720377146797,47108100
5,2015-01-08,1.0156183332837272,1.0156183332837272,1.0035763493986012,1.0166849105295719,1.0143634882248884,125335900
6,2015-01-09,1.0014909361369082,1.0014909361369082,1.0040247392233357,1.0019964896471838,1.001376645780005,51260300
7,2015-01-12,0.9911952623095709,0.9911952623095709,1.000550486119827,0.994688281013559,0.9853139660725394,101275600
8,2015-01-13,0.995615003927174,0.995615003927174,1.0001999300468696,0.9991933343735161,0.9927504817684946,61903800
9,2015-01-14,0.9994903555957966,0.9994903555957966,1.0010101681979882,1.0014771138430076,0.9977607149662413,86265800
10,2015-01-15,1.00522054664345,1.00522054664345,1.0111407321898784,1.0200300274098246,1.000606384918451,65838700
11,2015-01-16,1.018236789052091,1.018236789052091,1.0189510008851854,1.018803453201543,1.0016744670145312,162401500
12,2015-01-20,1.0250091498628824,1.0250091498628824,1.027190670420315,1.0260224224327346,1.0248488264503408,100666700
13,2015-01-21,1.0301792424557858,1.0301792424557858,1.037957668050566,1.035216793763638,1.025881562314614,120041600
14,2015-01-22,1.0430959334357772,1.0430959334357772,1.032015207730786,1.0535477961766513,1.0392684202661062,63426400
15,2015-01-23,1.0501019613421325,1.0501019613421325,1.0557718803909573,1.0534634458523422,1.0478902322770407,120711700
16,2015-01-26,1.045418470067521,1.045418470067521,1.0451494821517953,1.0499554885806066,1.0443298356672222,78379000
17,2015-01-27,1.0331216518333035,1.0331216518333035,1.0348754131037883,1.0388157179092092,1.0331216518333035,135906700
18,2015-01-28,1.01582386843788,1.01582386843788,1.0082487404089842,1.0165748930066074,1.0142580060770372,66140800
19,2015-01-29,1.0144222051900273,1.0144222051900273,1.0099542466006806,1.0197541040466642,1.0135480067125333,125672000
20,2015-01-30,1.0172102012301707,1.0172102012301707,1.0125912265437182,1.0379951873665838,1.015892924074251,182564900
21,2015-02-02,0.9947575143802307,0.9947575143802307,0.999622159172735,0.995820281119129,0.9928927575096692,126708600
22,2015-02-03,0.9922938190115691,0.9922938190115691,0.9993396506772325,0.9937880040975892,0.9746298743961141,148214100
23,2015-02-04,1.0003561681605309,1.0003561681605309,1.0052228489042487,1.0017652486152002,0.9984210734278057,110477500
24,2015-02-05,0.9918935636050684,0.9918935636050684,0.9971052751700764,0.9923996347587499,0.9910102579147783,69727800
25,2015-02-06,0.9854261190918848,0.9854261190918848,0.9798765521466284,0.987303054294992,0.9839274421266625,73524800
26,2015-02-09,0.9907487718214857,0.9907487718214857,0.9882202998350884,1.0002708915163534,0.9827113646272444,48928200
27,2015-02-10,0.9887990433768318,0.9887990433768318,0.9854473353274015,0.9890046279041101,0.9873101206854091,117055700
28,2015-02-11,1.002773779236903,1.002773779236903,1.0064032580639548,1.0043176885884644,0.9994308961074359,91652600
29,2015-02-12,0.9893001107486945,0.9893001107486945,0.9977611718936331,1.0095583293919186,0.987829576704761,54293800
30,2015-02-13,0.9829988212623626,0.9829988212623626,0.98894172506869,0.9877417060304464,0.9812746249007523,116749700
31,2015-02-17,0.9709632013068579,0.9709632013068579,0.9771030943493433,0.981174302464016,0.9684112245578658,74650000
32,2015-02-18,0.9658952753171495,0.9658952753171495,0.9726047808031086,0.9661267968707806,0.9656189530564764,57433500
33,2015-02-19,0.9740162387289749,0.9740162387289749,0.9676335500374177,0.9775419023396884,0.9726707373364342,40898900
34,2015-02-20,0.9649858042356976,0.9649858042356976,0.9591289581387151,0.9732316607507486,0.963367206603533,72461700
35,2015-02-23,0.9661047777546307,0.9661047777546307,0.9683794761397927,0.9741906121256882,0.9487725808693436,45116100
36,2015-02-24,0.9739345231039288,0.9739345231039288,0.9611415715784414,0.9745641060636766,0.9703201681724716,153067200
37,2015-02-25,0.9637727189510644,0.9637727189510644,0.9654260615702649,0.9736172851074363,0.9631754912691799,131796400
38,2015-02-26,0.9635323862765205,0.9635323862765205,0.9699338527087772,0.9635323862765205,0.9631197161000159,89063300
39,2015-02-27,0.9637631013092922,0.9637631013092922,0.9642823964761228,0.9753469239268932,0.9613375791058174,76698300
40,2015-03-02,0.9890734832548062,0.9890734832548062,0.9865764746306054,0.9892867978733917,0.9832047766775976,176855100
41,2015-03-03,0.9817286320397963,0.9817286320397963,0.9755819736172194,1.0020852216440423,0.981587025035551,34352200
42,2015-03-04,0.971116620965773,0.971116620965773,0.9694384558984659,0.9714270025191292,0.9677255012290479,79293900
43,2015-03-05,0.9713899522659895,0.9713899522659895,0.9650549076926608,0.973119034720892,0.9703393187843542,73733100
44,2015-03-06,0.978035937990322,0.978035937990322,0.9899695323106599,0.9781369636872149,0.9752442927683992,134816100
45,2015-03-09,0.9599187214718083,0.9599187214718083,0.9606112503248252,0.9699871925204369,0.9597669858302572,183534800
46,2015-03-10,0.9698291046615723,0.9698291046615723,0.9788747071226472,0.9732915788449212,0.9679514390708792,138061500
47,2015-03-11,0.9782820822573268,0.9782820822573268,0.9766343979244866,0.9942487644024977,0.9737052568045217,51135700
48,2015-03-12,0.9712689685271505,0.9712689685271505,0.9761653254920235,0.9726931992661857,0.9650490922341677,53853300
49,2015-03-13,0.9699400701346933,0.9699400701346933,0.9676176559781513,0.9804298479514836,0.966405759828727,102016100
50,2015-03-16,0.9758700819397108,0.9758700819397108,0.9836141651393258,0.9788470287487009,0.9738492275270763,79739700
51,2015-03-17,0.9694886202354477,0.9694886202354477,0.9744204025920435,0.9743803908167585,0.9620447186336292,85269500
52,2015-03-18,0.9666167284115027,0.9666167284115027,0.9635178594922291,0.9675554864627478,0.9594182766829118,59249500
53,2015-03-19,0.9598273777027395,0.9598273777027395,0.9490417405320624,0.9642475083045732,0.9567728234211136,66668900
54,2015-03-20,0.9583987656227902,0.9583987656227902,0.9564302191854634,0.9585875414252185,0.9573127877603547,117755000
55,2015-03-23,0.9601254590786746,0.9601254590786746,0.9623523386141815,0.9613207689750745,0.9572075814182438,74412300
56,2015-03-24,0.9719598362587168,0.9719598362587168,0.9784098381782459,0.9740069820589283,0.9698989008232021,172946000
57,2015-03-25,0.9827705852983124,0.9827705852983124,0.975306031838903,0.9853055314889793,0.9787244284164268,67837800
