,Date,Adj Close,Close,Open,High,Low,Volume
0,2014-12-31,1.0,1.0,0.993879969345359,1.0076677061720252,0.9938747247364706,67518400
1,2015-01-02,0.9968546038610471,0.9968546038610471,1.003902450130268,0.9973338901336612,0.9968546038610471,79072600
2,2015-01-05,0.9868586642128917,0.9868586642128917,0.992936432779466,0.9888663390436621,0.9837550587471907,134278500
3,2015-01-06,0.9953233261610112,0.9953233261610112,0.9918408094712028,1.000227805284597,0.9951285118831861,48927000
4,2015-01-07,1.0035112381048852,1.0035112381048852,1.0006976778407888,1.0129667402144888,1.0028361470938831,54202700
5,2015-01-08,1.0096627188524978,1.0096627188524978,1.0156252984489405,1.012397067730041,1.0090197461150152,54793300
6,2015-01-09,0.9998556503764965,0.9998556503764965,0.9904242346522673,0.9998556503764965,0.9996645420221321,103176300
7,2015-01-12,1.003139176398185,1.003139176398185,0.9895197307856883,1.004265805867034,0.9958138867505423,88939300
8,2015-01-13,1.018926995371227,1.018926995371227,1.0236705420828835,1.0397658524279199,1.0160164424418834,116128900
9,2015-01-14,1.0069234546639434,1.0069234546639434,0.9963716956247568,1.0073533482773742,1.0046221061890548,110145700
10,2015-01-15,0.9988617583992951,0.9988617583992951,1.0025322473257345,1.0161352189993051,0.996184815074385,131809300
11,2015-01-16,0.9947036406875314,0.9947036406875314,0.9906765146837345,0.9947990991808751,0.9930237629629058,44778800
12,2015-01-20,0.9928549883270601,0.9928549883270601,0.9989871660409255,0.9930137710895501,0.9891067655423595,176613900
13,2015-01-21,0.9871533892917609,0.9871533892917609,0.9852146107669241,0.9871533892917609,0.9845363569369492,41475500
14,2015-01-22,0.9739148957609155,0.9739148957609155,0.9720805523388472,0.9764024798856978,0.972994955476065,134515100
15,2015-01-23,0.960726084256158,0.960726084256158,0.963098105877725,0.9654834291672219,0.9579091618054463,92640700
16,2015-01-26,0.9699611845595101,0.9699611845595101,0.9664361320109037,0.9762355934742649,0.9430569095822838,53429100
17,2015-01-27,0.9618969396792438,0.9618969396792438,0.9577241953121133,0.962383921393994,0.957884118215613,104245200
18,2015-01-28,0.9602463701259826,0.9602463701259826,0.9617921760455409,0.9607694866461866,0.9588967185263813,62361500
19,2015-01-29,0.9561149065699057,0.9561149065699057,0.9568370569034966,0.9729258167356891,0.9526517378942214,48385700
20,2015-01-30,0.9515951561886472,0.9515951561886472,0.9603792292237537,0.9520970070231922,0.9439470450530076,68547400
21,2015-02-02,0.9531714585291527,0.9531714585291527,0.9386089949001744,0.9544058061462695,0.9496196944666658,136061600
22,2015-02-03,0.9469112893554531,0.9469112893554531,0.9550516478842246,0.9473948812959486,0.942208664118446,84587300
23,2015-02-04,0.9533491522760642,0.9533491522760642,0.9531326782296141,0.954048302194677,0.943337289041496,115531200
24,2015-02-05,0.963745410268036,0.963745410268036,0.9614502340827767,0.9646704995373212,0.962180233480191,74411100
25,2015-02-06,0.9723013531573219,0.9723013531573219,0.9669370794551472,0.972929880382886,0.9676635304238512,72139700
26,2015-02-09,0.9700327731368952,0.9700327731368952,0.9752782229280959,0.9787764751569931,0.966002188761786,56449500
27,2015-02-10,0.9863468602707671,0.9863468602707671,0.9936883083919523,0.9900599562121906,0.9848660333206308,136021300
28,2015-02-11,0.9862199815714464,0.9862199815714464,0.9814340974795898,0.9923501008641703,0.9856454073154096,88220500
29,2015-02-12,0.972989652083827,0.972989652083827,0.9812807601272062,0.9742152872371528,0.9705662250249771,94667900
30,2015-02-13,0.9650316125081271,0.9650316125081271,0.9602734850623547,0.9689148149683852,0.9648504747566581,124308600
31,2015-02-17,0.9627438770867776,0.9627438770867776,0.9663171226069025,0.9711902614080503,0.9575977479037427,89030000
32,2015-02-18,0.9577740968172603,0.9577740968172603,0.959352081509017,0.9648983285653248,0.9565639261325658,93537800
33,2015-02-19,0.9607870207866673,0.9607870207866673,0.9648220098633777,0.9621060801794249,0.9302237591506848,126081400
34,2015-02-20,0.9505734637061589,0.9505734637061589,0.9517629440830621,0.9524999063235617,0.9501697642415105,107047700
35,2015-02-23,0.942097267628453,0.942097267628453,0.9500339341993714,0.9817697329086706,0.9255903392724851,81709600
36,2015-02-24,0.9324975771342496,0.9324975771342496,0.9372074319369755,0.9418248359946404,0.9300381594397505,77054700
37,2015-02-25,0.9376136696819293,0.9376136696819293,0.9450796541977791,0.9398188801096538,0.9358448804730172,139901600
38,2015-02-26,0.9381050180370433,0.9381050180370433,0.9427504602249415,0.9403966486689628,0.9361709281630934,91568300
39,2015-02-27,0.940486224880924,0.940486224880924,0.9409269979346251,0.9465127567341055,0.9396605020593705,61485500
